,spot,pos_summary
2729,天然温泉かもきみの湯,"1. 自然豊かな立地
・大自然の空気を味わいながら歩ける
2. 温泉施設の設備
・露天が広く、内風呂も明るく開放感がある
・湯船の種類が多く、楽しい
3. 飲食サービス
・ソフトクリームが美味しい
・カラオケ、マッサージ、食事もおいしい
4. アクセスの良さ
・大阪南部からなら1時間以内でアクセスできる
5. 便利な施設
・無料駐車場が広くて温泉施設の近くにある
6. 宿泊施設の利便性
・平日はゆっくり入浴できる"
2730,緑ケ丘公園（兵庫県伊丹市）,"1. 季節ごとのイベントや特徴
・春は梅や桜、新緑の季節、秋は紅葉、どんぐりもたくさん落ちており、四季を味わえます
・梅がキレイです
2. 設備
・周囲にコインパーキングもいくつかあります
3. サービス(案内、接客、ガイド)
・小さな子どもが遊べる公園もあります
・庭園は美しく心が和みます"
2731,塩浸温泉龍馬公園,"1. 観光スポット
・竜馬とおりょうの銅像や散歩した階段が貴重
・温泉と竜馬とおりょうが歩いた当時のままの石段がある

2. 温泉
・泉質が良い赤茶けた炭酸泉

3. 施設
・資料館や足湯が楽しめる"
2732,永源寺温泉八風の湯,"1. 宿泊施設のサービス
・従業員の接客が親切
・部屋の清掃がよく行われている

2. 飲食
・囲炉裏で丁寧に焼かれるお食事
・食事の種類が豊富で美味しい

3. 宿泊施設の設備
・綺麗な施設
・客室が広々として清潔感がある"
2733,ホテルアレグリアガーデンズ天草・天然温泉「ペルラの湯舟」,"1. 温泉
・「森の湯」（五右衛門風呂）があり、海を見ながらゆっくりできる
・お湯を家で楽しむことができる
・清潔感がある

2. サービス
・スタッフの対応が良い
・近くの温泉施設も最高の施設
・家族で行くにはもってこいの場所

3. 設備
・温泉施設は綺麗に整理されており、ゆっくりリフレッシュできる
・朝5時から営業しており、超朝型人間には助かる
・フロントも気持ちよく、休憩所や売店も充実

4. 飲食
・食事の量も恰好でリピートしたいと思う

5. 特徴
・景色も高台より海が見える"
2734,おふろcafe湯守座,"1. 値段
・朝風呂が550円で美味しい珈琲も飲み放題
2. サービス
・椿大神社参拝やマグロレストランなどの多様なパターンを楽しむことができる
3. コスパ
・総合的なコスパが抜群でリッチな休日を過ごすことができる"
2735,大山寺（鳥取県大山町）,"1. 自然に囲まれた境内
・広大な境内で自然を満喫できる
・ミルクファームやストーブ付きの案内所がある

2. 荘厳な本堂
・本堂が荘厳で厳かな雰囲気を演出している

3. 美しい大山の眺め
・大山の美しい景色を眺めることができる

4. 金門と大神山神社の参拝
・金門や大神山神社での参拝ができる体験ができる"
2736,淀川河川公園西中島地区,"1. ファミリー向け
・小さい子供連れにも適している
・子供たちは周りに気を遣わず走り回れる

2. ピクニック
・BBQやお弁当を持ってのんびりできる
・春にはシートを広げてお花見する人も多い

3. ランニング
・河川沿いを含めてランニングコースとして最高
・ウォーキングする人にもおすすめ

4. 設備
・簡易トイレが設置されている

5. リフレッシュ
・広々とした公園でゆっくりできる"
2737,比良とぴあ,"1. 温泉
・温泉につかり癒される
・清潔でゆっくりできる

2. 地元の人との交流
・地元の人との会話が面白い

3. 交通アクセス
・駅前にバスが来てくれる
・駅からの送迎がある

4. 設備
・清掃がキレイで子供も喜ぶ
・お値段が手頃
・コスパが良く清掃がキレイ"
2738,寝屋川公園,"1. 自然豊かな公園
・敷地が広く、緑や花が豊富で川も流れている
・遊び道具を持って行って芝生広場で子供と遊んだり、ウォーキングやジョギングには最適な公園
・子供さんが遊べる遊具があり、ウオーキングやランニングができるコースもある

2. スポーツ施設が充実
・スポーツ設備が充実しており、野球場やテニスコートもある

3. バーベキューも楽しめる
・バーベキューもできるようなので、利用してみたいと思う

4. ファミリー向け施設
・広くて、駐車場もたくさんあり、花壇のようになっている場所もある
・混雑することもなく、家族や友人と自由にゆったりと過ごせる
・夏場は噴水が定期的に放出されて子どもの水遊びに最適
・冬場には樹木や噴水、園内施設にも電装がされてクリスマス気分を味わえる"
2739,西都原古墳群,"1. 自然豊かな公園
・サクラやコスモスの木がたくさんある
・澄み切った新鮮な空気
・広い芝生広場があり、子供たちも楽しむことができる

2. 飲食施設とイベント
・鰻屋さんがある
・食事の場所もきれいで味もよければ、交通の便は悪い
・古墳祭りや桜祭りなどの祭りがある

3. 観光と歴史
・古墳に興味がない人も楽しめる場所
・考古博物館が無料で見学できる
・周辺には散歩やウォーキングをすることができる道がある"
2740,マリモファーム,"1. 飲食
・いちごがとても甘くて美味しい
・練乳を用意することが可能

2. 設備
・清潔で、グループごとに区切られている
・手も洗えるし、快適な環境

3. サービス
・子供たちは来年もここに来たいと言っている"
2741,来島海峡の潮流,"1. サービス(案内、接客、ガイド)
・お姉さんが舟の説明をしてくれる
・お姉さんが観光スポットを案内してくれる

2. 季節ごとの特徴
・瀬戸の花嫁の歌が流れる
・春には花が咲く

3. 良い思い出
・良い思い出ができる
・楽しい時間を過ごすことができる

4. 見どころ
・村上水軍の歴史を感じる
・圧巻の潮流を体験する

5. 価値のある観光スポット
・島からの眺めが素晴らしい
・愛媛県に行くなら必見の観光地"
2742,白馬塩の道温泉　倉下の湯,"1. 温泉の特徴
・茶色のお湯が気持ちよい
・オレンジ色の温泉で感激
・異なる泉質を堪能できる

2. 施設
・眺めの良い露天風呂がある
・源泉かけ流しでけっこうな湯量
・男湯の眺望が良い

3. お湯の効能
・疲れもすっかり取れる

4. 雰囲気
・レトロな雰囲気がある"
2743,笠山（山口県萩市）,"1. 自然の美しさ
・笠山の頂上からの眺め
・紫陽花の花畑
・日本海の眺望

2. 観光スポット
・明神池や萩ガラス店の立ち寄り場所
・火山の噴火口の美しさ

3. アクセシビリティ
・足の悪い人でも徒歩で上ることが可能な短い距離

4. 交通手段
・駐車場まで整備された道路で楽しいドライブができる

5. 展望台からの景色
・日本海に浮かぶ島々が見える"
2744,小石原焼,"1. 陶器市の魅力
・小鹿田焼の陶器市で定価から2割引で陶器をたくさん購入可能
・陶器市の規模が大きく、満足のいく買い物ができる

2. 道の駅での食事
・2つの道の駅で立ち寄り、食事休憩ができる
・高速代を浮かして金で買い物ができる

3. 季節ごとのイベント
・民陶まつりが春秋に開催され、楽しいイベントが楽しめる
・小石原焼きは福岡を代表する陶器で、かわいいデザインが特徴"
2745,竹崎城址展望台,"1. 観光スポット
・カキ街道の途中にある絶景の展望台
・竹崎城址展望台は自然に囲まれている
・天守閣風の展望所からは有明海が一望できる

2. 環境・設備
・駐車場が完備されており、日曜日でも人が少ない
・地元のお金を使って整備された施設は立派である"
